event_id,nds_well,nds_event_text,match_type,match_method,rank,similarity_score,tfidf_score,sbert_score,entity_overlap,matched_op_id,matched_pdf,matched_well_family,matched_well_prefix,matched_report_date,matched_start_time,matched_end_time,matched_end_depth_md,matched_main_activity,matched_sub_activity,matched_state,matched_remark,matched_op_text
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,tfidf,2,0.298759,0.298759,0.584681,0.2,6743,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_08_26.pdf,15_9_F_12,15_9_F_12,2007-08-26,20:30,00:00,0.0,drilling,trip,ok,Continued POOH w/ BHA and L/O same.,drilling | trip | ok | Continued POOH w/ BHA and L/O same.
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,tfidf,3,0.297359,0.297359,0.482014,0.5,6160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,15_9_F_12,2007-07-06,15:45,17:00,0.0,drilling,trip,ok,"Held tool box meeting prior to pick up 26"" BHA and R/U for making up 26"" BHA.","drilling | trip | ok | Held tool box meeting prior to pick up 26"" BHA and R/U for making up 26"" BHA."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,tfidf,4,0.294624,0.294624,0.512859,0.5,6208,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_12.pdf,15_9_F_12,15_9_F_12,2007-07-12,06:00,07:00,870.0,drilling,drill,ok,"POOH w/ 26"" BHA. Lubricated F/ 1002m T/ 870m. 442 lpm, 2.5 bars, 80 rpm, 8 - 20 KNm.","drilling | drill | ok | POOH w/ 26"" BHA. Lubricated F/ 1002m T/ 870m. 442 lpm, 2.5 bars, 80 rpm, 8 - 20 KNm."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,tfidf,5,0.284318,0.284318,0.518124,0.5,6280,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_16.pdf,15_9_F_12,15_9_F_12,2007-07-16,10:00,12:00,0.0,drilling,trip,ok,"Continued L/O remaining 26"" BHA.","drilling | trip | ok | Continued L/O remaining 26"" BHA."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,sbert,1,0.636538,0.162664,0.636538,0.1,6398,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_23.pdf,15_9_F_12,15_9_F_12,2007-07-23,15:30,16:30,1467.0,interruption,,ok,"POOH with 17 1/2"" drilling BHA from 1546 m to 1467 m MD. Tight hole took approx 30 MT overpull. -- other","interruption | ok | POOH with 17 1/2"" drilling BHA from 1546 m to 1467 m MD. Tight hole took approx 30 MT overpull. -- other"
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,sbert,2,0.635658,0.164566,0.635658,0.08,6446,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_29.pdf,15_9_F_12,15_9_F_12,2007-07-29,13:30,15:30,800.0,drilling,trip,ok,"POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 1035 m to 800 m MD. No tight spots observed. Pumped 2 m3 slug of 1,55 sg mud.","drilling | trip | ok | POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 1035 m to 800 m MD. No tight spots observed. Pumped 2 m3 slug of 1,55 sg mud."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,sbert,3,0.626883,0.238102,0.626883,0.133333,6435,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_28.pdf,15_9_F_12,15_9_F_12,2007-07-28,15:30,17:00,2254.0,drilling,trip,ok,"POOH with 17 1/2"" drilling BHA from 2513 m to 2254 m MD.","drilling | trip | ok | POOH with 17 1/2"" drilling BHA from 2513 m to 2254 m MD."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,sbert,4,0.626086,0.14661,0.626086,0.066667,6437,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_29.pdf,15_9_F_12,15_9_F_12,2007-07-29,00:00,02:15,1661.0,drilling,trip,ok,"Continued POOH with 17 1/2"" BHA from 1798 m to 1661 m MD pumping at 3500 lpm. Rotated at 40 rpm on 15 MT+ overpull as dicated by hole.","drilling | trip | ok | Continued POOH with 17 1/2"" BHA from 1798 m to 1661 m MD pumping at 3500 lpm. Rotated at 40 rpm on 15 MT+ overpull as dicated by hole."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,sbert,5,0.620122,0.0,0.620122,0.066667,6440,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_29.pdf,15_9_F_12,15_9_F_12,2007-07-29,05:00,06:00,1439.0,drilling,trip,ok,"POOH with 17 1/2"" drilling BHA from 1523 to 1439 m MD. Sticky conditions. Increased flow rate when pulling to 4500 lpm due to increasing ECD > 1,40. Rotated at 40 rpm.","drilling | trip | ok | POOH with 17 1/2"" drilling BHA from 1523 to 1439 m MD. Sticky conditions. Increased flow rate when pulling to 4500 lpm due to increasing ECD > 1,40. Rotated at 40 rpm."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,hybrid,1,0.876019,0.298759,0.584681,0.2,6743,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_08_26.pdf,15_9_F_12,15_9_F_12,2007-08-26,20:30,00:00,0.0,drilling,trip,ok,Continued POOH w/ BHA and L/O same.,drilling | trip | ok | Continued POOH w/ BHA and L/O same.
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,hybrid,2,0.852145,0.267215,0.610304,0.1,6447,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_29.pdf,15_9_F_12,15_9_F_12,2007-07-29,15:30,16:45,266.0,drilling,trip,ok,"POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 800 m to 266 m MD. Flowchecked prior to POOH with 17 1/2"" BHA - well static.","drilling | trip | ok | POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 800 m to 266 m MD. Flowchecked prior to POOH with 17 1/2"" BHA - well static."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,hybrid,3,0.828775,0.262775,0.588438,0.133333,6589,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_08_10.pdf,15_9_F_12,15_9_F_12,2007-08-10,10:30,13:00,200.0,drilling,drill,ok,"POOH with 12 1/4"" BHA from 1410 m to 200 m MD.","drilling | drill | ok | POOH with 12 1/4"" BHA from 1410 m to 200 m MD."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,hybrid,4,0.824556,0.238102,0.626883,0.133333,6435,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_28.pdf,15_9_F_12,15_9_F_12,2007-07-28,15:30,17:00,2254.0,drilling,trip,ok,"POOH with 17 1/2"" drilling BHA from 2513 m to 2254 m MD.","drilling | trip | ok | POOH with 17 1/2"" drilling BHA from 2513 m to 2254 m MD."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,hybrid,5,0.820249,0.266856,0.570336,0.133333,6399,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_23.pdf,15_9_F_12,15_9_F_12,2007-07-23,16:30,18:00,1354.0,interruption,,ok,"Continued POOH with 17 1/2"" drilling BHA while pumping from 1467 m to 1354 m MD inside casing. -- other","interruption | ok | Continued POOH with 17 1/2"" drilling BHA while pumping from 1467 m to 1354 m MD inside casing. -- other"
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,reranked,1,0.719685,0.294624,0.512859,0.5,6208,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_12.pdf,15_9_F_12,15_9_F_12,2007-07-12,06:00,07:00,870.0,drilling,drill,ok,"POOH w/ 26"" BHA. Lubricated F/ 1002m T/ 870m. 442 lpm, 2.5 bars, 80 rpm, 8 - 20 KNm.","drilling | drill | ok | POOH w/ 26"" BHA. Lubricated F/ 1002m T/ 870m. 442 lpm, 2.5 bars, 80 rpm, 8 - 20 KNm."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,reranked,2,0.712517,0.284318,0.518124,0.5,6280,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_16.pdf,15_9_F_12,15_9_F_12,2007-07-16,10:00,12:00,0.0,drilling,trip,ok,"Continued L/O remaining 26"" BHA.","drilling | trip | ok | Continued L/O remaining 26"" BHA."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,reranked,3,0.705395,0.297359,0.482014,0.5,6160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,15_9_F_12,2007-07-06,15:45,17:00,0.0,drilling,trip,ok,"Held tool box meeting prior to pick up 26"" BHA and R/U for making up 26"" BHA.","drilling | trip | ok | Held tool box meeting prior to pick up 26"" BHA and R/U for making up 26"" BHA."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,reranked,4,0.698174,0.246082,0.541754,0.533333,6063,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_06_23.pdf,15_9_F_12,15_9_F_12,2007-06-23,03:00,04:30,29.0,drilling,drill,ok,"Continued POOH with 26"" HO BHA and racked back same.","drilling | drill | ok | Continued POOH with 26"" HO BHA and racked back same."
3,15/9-F-12,"Excessive clay amount ccumulation is observed in BHA while POOH 26"""" BHA",strict_same_well,reranked,5,0.698174,0.246082,0.541754,0.533333,6065,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_06_23.pdf,15_9_F_12,15_9_F_12,2007-06-23,05:30,06:00,29.0,drilling,drill,ok,"Continued POOH with 26"" HO BHA and racked back same.","drilling | drill | ok | Continued POOH with 26"" HO BHA and racked back same."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,tfidf,1,0.230384,0.230384,0.594434,0.35,2985,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_18.pdf,15_9_F_10,15_9_F_10,2009-04-18,07:30,08:30,1238.0,interruptio,,ok,"Attempted to RIH with 20"" casing / 18 3/4"" WH - negative. Worked to free pipe with alternating up/down weights, 50 MT set down / 60 MT overpull - negative - 20"" casing differential stuck. n -- fish String movement < 50 cm. Set down 50 MT weight. Installed split bowl and set casing in slips. Discussed situation, decided to attempt making up TDS and displace well from 1,40 sg KCl mud to seawater.","interruptio | ok | Attempted to RIH with 20"" casing / 18 3/4"" WH - negative. Worked to free pipe with alternating up/down weights, 50 MT set down / 60 MT overpull - negative - 20"" casing differential stuck. n -- fish String movement < 50 cm. Set down 50 MT weight. Installed split bowl and set casing in slips. Discussed situation, decided to attempt making up TDS and displace well from 1,40 sg KCl mud to seawater."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,tfidf,2,0.227868,0.227868,0.0,0.0,2988,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_18.pdf,15_9_F_10,15_9_F_10,2009-04-18,11:15,12:15,1238.0,interruptio,,ok,Attempted to free string while circulating at 2000 lpm. Set down / overpull 60/60 MT. Increased set down weight to 80 MT and observed string comming free. Took up/down weights 270/22 n -- fish 0 MT. Cummulative volume of seawater pumped ~300 m3.,interruptio | ok | Attempted to free string while circulating at 2000 lpm. Set down / overpull 60/60 MT. Increased set down weight to 80 MT and observed string comming free. Took up/down weights 270/22 n -- fish 0 MT. Cummulative volume of seawater pumped ~300 m3.
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,tfidf,3,0.164511,0.164511,0.0,0.6,6226,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_13.pdf,15_9_F_12,15_9_F_12,2007-07-13,11:00,11:45,36.0,drilling,casing,ok,"RIH with 20"" CSG F/12m T/36m","drilling | casing | ok | RIH with 20"" CSG F/12m T/36m"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,tfidf,4,0.157336,0.157336,0.0,0.6,6235,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_14.pdf,15_9_F_12,15_9_F_12,2007-07-14,00:00,06:00,812.0,drilling,casing,ok,"Continued RIH with 20"" CSG. F/460m T/812m.","drilling | casing | ok | Continued RIH with 20"" CSG. F/460m T/812m."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,tfidf,5,0.156475,0.156475,0.586171,0.0,1549,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_09_24.pdf,15_9_19,15_9_19_S,1992-09-24,00:00,01:30,545.0,drilling,trip,ok,"PUMPED 200 M3 OF SEAWATER FOLLOWED BY 45 M3 HI-VIS PILL. DISPLACED HOLE WITH 120 M3 1,25 SG HI-VIS MUD.","drilling | trip | ok | PUMPED 200 M3 OF SEAWATER FOLLOWED BY 45 M3 HI-VIS PILL. DISPLACED HOLE WITH 120 M3 1,25 SG HI-VIS MUD."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,sbert,1,0.671382,0.131563,0.671382,0.1,2549,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_05.pdf,15_9_19,15_9_19_ST2,1993-04-05,08:30,12:30,3227.0,formation eval,,ok,"CONT RIH WITH 4 1/2"" PH-4 TEST TUBING TO 3199 M RTTS PACKER DEPTH. TOOK 20 MT WEIGHT, WORKED STRING FREE. RIH, TOOK 10 MT WEIGHT AT 3208 AND 3216 uation -- rig up M. WORKED STRING OUT, NOT ABLE TO PASS 3205 M, ATTEMPTED TO PULL STRING FREE WITH MAX 40 MT O/P, WORKED STRING DOWN AND CAME FREE WITH 25 MT /down D/W. RESIPROCATED STRING BETWEEN 3205 AND 3227 M.","formation eval | ok | CONT RIH WITH 4 1/2"" PH-4 TEST TUBING TO 3199 M RTTS PACKER DEPTH. TOOK 20 MT WEIGHT, WORKED STRING FREE. RIH, TOOK 10 MT WEIGHT AT 3208 AND 3216 uation -- rig up M. WORKED STRING OUT, NOT ABLE TO PASS 3205 M, ATTEMPTED TO PULL STRING FREE WITH MAX 40 MT O/P, WORKED STRING DOWN AND CAME FREE WITH 25 MT /down D/W. RESIPROCATED STRING BETWEEN 3205 AND 3227 M."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,sbert,2,0.668279,0.13016,0.668279,0.466667,8247,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2007_12_12.pdf,15_9_F_14,15_9_F_14,2007-12-12,08:45,11:00,1065.0,drilling,ca,ok,"Continued RIH with 20"" casing on landing string from 965 m to 1065 m. Washed down last 10 m 440 lpm / 38 bar. Upweight 188 MT/ down weight 138 MT. sing","drilling | ca | ok | Continued RIH with 20"" casing on landing string from 965 m to 1065 m. Washed down last 10 m 440 lpm / 38 bar. Upweight 188 MT/ down weight 138 MT. sing"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,sbert,3,0.656715,0.127693,0.656715,0.466667,10284,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_12_30.pdf,15_9_F_15,15_9_F_15,2007-12-30,00:00,01:30,1052.0,drilling --,,ok,"Continued RIH with 20"" casing from 956 m to 1052 m. Took 5 MT weight at 1052 m . Filled every jnt with SW. casing","drilling -- | ok | Continued RIH with 20"" casing from 956 m to 1052 m. Took 5 MT weight at 1052 m . Filled every jnt with SW. casing"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,sbert,4,0.650994,0.0,0.650994,0.45,8236,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2007_12_11.pdf,15_9_F_14,15_9_F_14,2007-12-11,06:00,18:30,923.0,drilling,casing,ok,"RIH with 20"" csg from 414 m to 923 m MD. Filled string with SW every 5th joint. Average running speed 5 jnts/hr. Upweight 188 MT/down weight 144 MT at last joint before WH housing. Observed tight spots at: 576-588 m: 20-25 MT drag 701-738 m: 15-18 MT drag 800-825 m: 12-15 MT drag","drilling | casing | ok | RIH with 20"" csg from 414 m to 923 m MD. Filled string with SW every 5th joint. Average running speed 5 jnts/hr. Upweight 188 MT/down weight 144 MT at last joint before WH housing. Observed tight spots at: 576-588 m: 20-25 MT drag 701-738 m: 15-18 MT drag 800-825 m: 12-15 MT drag"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,sbert,5,0.647567,0.15372,0.647567,0.466667,10288,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_12_30.pdf,15_9_F_15,15_9_F_15,2007-12-30,06:00,08:00,1218.0,drilling --,,ok,"RIH with 20"" casing from 1144 m to 1218 m. Filled every jnt with SW. Up/down weight 222/184 MT. casing","drilling -- | ok | RIH with 20"" casing from 1144 m to 1218 m. Filled every jnt with SW. Up/down weight 222/184 MT. casing"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,hybrid,1,0.942694,0.230384,0.594434,0.35,2985,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_18.pdf,15_9_F_10,15_9_F_10,2009-04-18,07:30,08:30,1238.0,interruptio,,ok,"Attempted to RIH with 20"" casing / 18 3/4"" WH - negative. Worked to free pipe with alternating up/down weights, 50 MT set down / 60 MT overpull - negative - 20"" casing differential stuck. n -- fish String movement < 50 cm. Set down 50 MT weight. Installed split bowl and set casing in slips. Discussed situation, decided to attempt making up TDS and displace well from 1,40 sg KCl mud to seawater.","interruptio | ok | Attempted to RIH with 20"" casing / 18 3/4"" WH - negative. Worked to free pipe with alternating up/down weights, 50 MT set down / 60 MT overpull - negative - 20"" casing differential stuck. n -- fish String movement < 50 cm. Set down 50 MT weight. Installed split bowl and set casing in slips. Discussed situation, decided to attempt making up TDS and displace well from 1,40 sg KCl mud to seawater."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,hybrid,2,0.815881,0.15372,0.647567,0.466667,10288,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_12_30.pdf,15_9_F_15,15_9_F_15,2007-12-30,06:00,08:00,1218.0,drilling --,,ok,"RIH with 20"" casing from 1144 m to 1218 m. Filled every jnt with SW. Up/down weight 222/184 MT. casing","drilling -- | ok | RIH with 20"" casing from 1144 m to 1218 m. Filled every jnt with SW. Up/down weight 222/184 MT. casing"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,hybrid,3,0.78553,0.131563,0.671382,0.1,2549,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_05.pdf,15_9_19,15_9_19_ST2,1993-04-05,08:30,12:30,3227.0,formation eval,,ok,"CONT RIH WITH 4 1/2"" PH-4 TEST TUBING TO 3199 M RTTS PACKER DEPTH. TOOK 20 MT WEIGHT, WORKED STRING FREE. RIH, TOOK 10 MT WEIGHT AT 3208 AND 3216 uation -- rig up M. WORKED STRING OUT, NOT ABLE TO PASS 3205 M, ATTEMPTED TO PULL STRING FREE WITH MAX 40 MT O/P, WORKED STRING DOWN AND CAME FREE WITH 25 MT /down D/W. RESIPROCATED STRING BETWEEN 3205 AND 3227 M.","formation eval | ok | CONT RIH WITH 4 1/2"" PH-4 TEST TUBING TO 3199 M RTTS PACKER DEPTH. TOOK 20 MT WEIGHT, WORKED STRING FREE. RIH, TOOK 10 MT WEIGHT AT 3208 AND 3216 uation -- rig up M. WORKED STRING OUT, NOT ABLE TO PASS 3205 M, ATTEMPTED TO PULL STRING FREE WITH MAX 40 MT O/P, WORKED STRING DOWN AND CAME FREE WITH 25 MT /down D/W. RESIPROCATED STRING BETWEEN 3205 AND 3227 M."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,hybrid,4,0.780174,0.13016,0.668279,0.466667,8247,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2007_12_12.pdf,15_9_F_14,15_9_F_14,2007-12-12,08:45,11:00,1065.0,drilling,ca,ok,"Continued RIH with 20"" casing on landing string from 965 m to 1065 m. Washed down last 10 m 440 lpm / 38 bar. Upweight 188 MT/ down weight 138 MT. sing","drilling | ca | ok | Continued RIH with 20"" casing on landing string from 965 m to 1065 m. Washed down last 10 m 440 lpm / 38 bar. Upweight 188 MT/ down weight 138 MT. sing"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,hybrid,5,0.776137,0.156475,0.586171,0.0,1549,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_09_24.pdf,15_9_19,15_9_19_S,1992-09-24,00:00,01:30,545.0,drilling,trip,ok,"PUMPED 200 M3 OF SEAWATER FOLLOWED BY 45 M3 HI-VIS PILL. DISPLACED HOLE WITH 120 M3 1,25 SG HI-VIS MUD.","drilling | trip | ok | PUMPED 200 M3 OF SEAWATER FOLLOWED BY 45 M3 HI-VIS PILL. DISPLACED HOLE WITH 120 M3 1,25 SG HI-VIS MUD."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,reranked,1,0.764886,0.230384,0.594434,0.35,2985,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_18.pdf,15_9_F_10,15_9_F_10,2009-04-18,07:30,08:30,1238.0,interruptio,,ok,"Attempted to RIH with 20"" casing / 18 3/4"" WH - negative. Worked to free pipe with alternating up/down weights, 50 MT set down / 60 MT overpull - negative - 20"" casing differential stuck. n -- fish String movement < 50 cm. Set down 50 MT weight. Installed split bowl and set casing in slips. Discussed situation, decided to attempt making up TDS and displace well from 1,40 sg KCl mud to seawater.","interruptio | ok | Attempted to RIH with 20"" casing / 18 3/4"" WH - negative. Worked to free pipe with alternating up/down weights, 50 MT set down / 60 MT overpull - negative - 20"" casing differential stuck. n -- fish String movement < 50 cm. Set down 50 MT weight. Installed split bowl and set casing in slips. Discussed situation, decided to attempt making up TDS and displace well from 1,40 sg KCl mud to seawater."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,reranked,2,0.711117,0.15372,0.647567,0.466667,10288,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_12_30.pdf,15_9_F_15,15_9_F_15,2007-12-30,06:00,08:00,1218.0,drilling --,,ok,"RIH with 20"" casing from 1144 m to 1218 m. Filled every jnt with SW. Up/down weight 222/184 MT. casing","drilling -- | ok | RIH with 20"" casing from 1144 m to 1218 m. Filled every jnt with SW. Up/down weight 222/184 MT. casing"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,reranked,3,0.686845,0.147854,0.598922,0.5,10278,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_12_29.pdf,15_9_F_15,15_9_F_15,2007-12-29,06:00,07:30,138.0,drilling,casing,ok,"RIH with 20"" casing from 36 m to 138 m. Filled every jnt with SW.","drilling | casing | ok | RIH with 20"" casing from 36 m to 138 m. Filled every jnt with SW."
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,reranked,4,0.686122,0.13016,0.668279,0.466667,8247,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2007_12_12.pdf,15_9_F_14,15_9_F_14,2007-12-12,08:45,11:00,1065.0,drilling,ca,ok,"Continued RIH with 20"" casing on landing string from 965 m to 1065 m. Washed down last 10 m 440 lpm / 38 bar. Upweight 188 MT/ down weight 138 MT. sing","drilling | ca | ok | Continued RIH with 20"" casing on landing string from 965 m to 1065 m. Washed down last 10 m 440 lpm / 38 bar. Upweight 188 MT/ down weight 138 MT. sing"
4,15/9-F-13,"while RIH with 20"" casing there was a differential stuck. The mud was replaced to seawater and 300 m3 of seawater was pumped, Set down weight was increased and string came free",cross_well_fallback,reranked,5,0.676345,0.127693,0.656715,0.466667,10284,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_12_30.pdf,15_9_F_15,15_9_F_15,2007-12-30,00:00,01:30,1052.0,drilling --,,ok,"Continued RIH with 20"" casing from 956 m to 1052 m. Took 5 MT weight at 1052 m . Filled every jnt with SW. casing","drilling -- | ok | Continued RIH with 20"" casing from 956 m to 1052 m. Took 5 MT weight at 1052 m . Filled every jnt with SW. casing"
